40.56401332278745,0
46.93009923887678,0
30.62594195622406,0
3.6123489330517176,0
16.5883590441543,0
21.619017410007498,0
16.061431896934174,0
24.843057584653106,0
27.804812508568382,0
45.75252770701831,0
44.02565759472911,0
32.64799101216892,0
22.70451314296435,0
27.30360172590542,0
4.107824855646758,0
17.17099799190798,0
32.054052800659186,0
9.75317841822092,0
15.549964787887733,0
22.43386997268775,0
8.46516977731066,0
29.228777300492858,0
26.729917563141324,0
5.810110538404856,0
14.594111026465328,0
38.322114659270866,0
49.384201699519956,0
9.683081952547557,0
16.010831005353527,0
47.24896134758714,0
29.445360863648744,0
47.680813977058904,0
31.297804329539737,0
37.93057424022707,0
18.835018612874183,0
32.15467207440052,0
14.513095646865343,0
18.63944218118719,0
20.577936053253687,0
2.10695421648176,0
26.310341388589098,0
31.504585371114814,0
11.051658707601936,0
12.621444537753684,0
39.165386267704356,0
42.89007541396556,0
22.517782247467295,0
25.062345284215414,0
45.63048758012787,0
16.489447906185468,0
86.40629586450959,1
69.389103919974,1
98.674539493644,1
99.76828373413986,1
99.64903035577917,1
53.031000020886516,1
64.97314413014462,1
57.34286016382418,1
86.05286769096139,1
82.47995155808465,1
88.07404867810064,1
71.684006446972,1
95.99805729020585,1
84.78695102252519,1
98.04205084628371,1
68.16842755355555,1
88.28027601367435,1
98.80625338420683,1
81.62586451413898,1
88.41887226655223,1
87.04550280130073,1
80.46301758742374,1
93.92565038086002,1
82.66976658479646,1
54.61701425734514,1
72.24708555575985,1
50.683851710738104,1
52.89546100415345,1
97.06868320407297,1
75.28514134696584,1
78.53606135042125,1
82.29913763880201,1
94.02801475999325,1
61.354004618886236,1
58.17055491317742,1
78.23591724626375,1
98.09628794216471,1
96.0225935377216,1
88.04139328138176,1
90.81776945653374,1
50.23161014536449,1
98.91809859120838,1
54.93205351579981,1
69.1807739339985,1
90.39605898001055,1
54.13752871714703,1
97.8785294972465,1
98.0877787923668,1
95.15822157730139,1
74.31563703257703,1
